curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_334:0000163,specific gravity,spgrv,Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000447,Root Dry Matter Content,Quality,Dry matter content of storage roots,,RtDMCt,,,Dry matter content,Recommended,,CO_334:0010417,Measurement :specific gravity_method,Computation,Estimated value obtained by weighing 4-5kg of cassava in air and in water,,,CO_334:0100623,g,Numerical,,,,,,,,,,,,,,
,CO_334:0000164,leaf lobe length measurement in cm,"lflblt, LfLobLng_Meas_cm",Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000391,Leaf lobe length,Morphological,Length of middle finger or lobe of matured leaf,,LfLbLng,,,Length,Recommended,,CO_334:0010418,Measurement :leaf lobe length_method,Measurement,Measured length of the middle finger or lobe of matured leaf,,,CO_334:0100624,cm,Numerical,,,,,,,,,,,,,,
,CO_334:0000165,leaf lobe width measurement in cm,"lflbwh, LfLobWdt_Meas_cm",Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000394,Leaf lobe width,Morphological,Width of middle finger or lobe of matured leaf,,LfLbWdth,,,Width,Recommended,,CO_334:0010419,Measurement :leaf lobe width_method,Measurement,Measured width of the middle finger or lobe of matured leaf,,,CO_334:0100625,cm,Numerical,,,,,,,,,,,,,,
,CO_334:0000166,germination count,"germcnt, SdlngNo_Count_Sdlng",Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000460,Seedling number,Agronomic,Number of emerging seedlings,,SdlngNo,,,Number,Recommended,,CO_334:0010420,Counting:germination count_method,Counting,Count of the number of emerging seedlings from each family in the pre-nursery done on a daily bases until its ready for transplanting,,,CO_334:0100626,Seedling,Numerical,,,,,,,,,,,,,,
,CO_334:0000167,number of seed sown counting,"SownSdNo_Count_Sd, seedno",Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000418,Number of seeds sown,Agronomic,Number of seeds sown per family,,seedno,,,Number,Recommended,,CO_334:0010421,Counting:number of seeds sown_method,Counting,Count of the number of seeds sown per family in the pre-nursery or directly in the nursery bed,,,CO_334:0100627,Seed,Numerical,,,,,,,,,,,,,,
,CO_334:0000168,non marketable root number counting,"nmkrtno, NMkRtNo_Count_Rt",Breeding trials,default,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000408,Non marketable root number,Agronomic,Number of small or less than 1kg root size,,nmkrtno,,,Number,Recommended,,CO_334:0010320,Counting:non marketable root number_method,Counting,Count of the number of small or less than 1kg root size,,,CO_334:0100526,Number,Numerical,,,,,,,,,,,,,,
,CO_334:0000169,marketable root number counting,"MkRtNo_Count_Rt, mktrtno",Breeding trials,default,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000405,Marketable root number,Agronomic,Number of big or more than 1kg root size,,mktrtno,,,Number,Recommended,,CO_334:0010321,Counting:marketable root number_method,Counting,Count of the number of big or more than 1kg root size,,,CO_334:0100527,Number,Numerical,,,,,,,,,,,,,,
,CO_334:0000170,stock weight measurement in kg,"stkwt, StkWt_Meas_kg",Breeding trials,default,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000484,Stock weight,Agronomic,Fresh weight of the planted part anchoring the storage root,,stkwt,,,Weight,Recommended,,CO_334:0010316,Measurement :stock weight_method,Measurement,Measurement of the fresh weight of the planted part anchoring the storage root(kg),,Dixon et al 2010 Fukuda et al 2010,CO_334:0100522,kg,Numerical,,,,,,,,,,,,,,
,CO_334:0000171,stem yield estimation,"StmWt_Wgh_kg, stmyld",Breeding trials,default,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000480,Stem weight,Agronomic,Weight of harvested plant biomass excluding leaves,Stem yield,stemwt,,,Weight,Recommended,,CO_334:0010317,Counting:stem yield_method,Measurement,Measurement of the fresh weight of harvested plant biomass excluding leaves,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100523,kg,Numerical,,,,,,,,,,,,,,
,CO_334:0000172,trans 9 beta carotene activity in percentage,"trans-9, Trans9Act_Est_pct",Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000501,Trans-9 activity,Quality,Activity of trans 9 beta carotene,,Trans9Ct,,,Trans-9 beta carotene activity,Recommended,,CO_334:0010422,Estimation :trans 9_method,Estimation,Estimation of beta carotenoid components with 100% proVitamin A activity,,,CO_334:0100628,Pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0000173,cis 9 isomer activity in percentage,"Cis9Act_Est_pct, cis-9",Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000354,Cis 9 activity,Quality,Cis 9 isomer activity,,cis-9,,,Cis-9 beta carotene activity,Recommended,,CO_334:0010423,Estimation :cis 9_method,Estimation,Estimation of isomer activity with 50% proVitamin A,,,CO_334:0100629,Pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0000174,B Cryptoxanthin estimation in percentage,"b-crypto, BCryptoAct_Est_pct",Breeding trials,,Recommended,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000287,B crypto activity,Quality,B-cryptoxanthin (carotenoid that has hydroxyl group with 50% activity) content,,BCryptoCt,,,b-cryptoxanthin activity,Recommended,,CO_334:0010424,Estimation :b crypto_method,Estimation,Estimation of b-cryptoxanthin (carotenoid that has hydroxyl group with 50% activity,,,CO_334:0100630,Pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0000175,cassava bacterial blight severity 3-month evaluation,"cbb3s, CBBSev_VisScg_1to5_T3m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000031,Cassava bacterial blight severity,Biotic stress,Severity of bacterial blight disease caused by Xanthomonas axonopodis pv. Manihotis,Cassava bacterial blight severity - Cassavabase,CBBSev,,,Severity,Recommended,,CO_334:0010242,Visual Observation:cassava bacterial blight severity 3-month evalution_method,Estimation,The trait is scored at two to three months after planting as severity of cassava bacterial blight symptoms caused by Xanthomonas axonopodis pv. Manihotis and rated on a scale from 1 (= no symptom) to 5 (= extremely severe),,Dixon et al 2010 Fukuda et al 2010,CO_334:0100448,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000176,cassava bacterial blight severity 6-month evaluation,"CBBSev_VisScg_1to5_T6m, cbb6s",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000031,Cassava bacterial blight severity,Biotic stress,Severity of bacterial blight disease caused by Xanthomonas axonopodis pv. Manihotis,Cassava bacterial blight severity - Cassavabase,CBBSev,,,Severity,Recommended,,CO_334:0010243,Visual Observation:cassava bacterial blight severity 6-month evalution_method,Estimation,The trait is scored at four to six months after planting as severity of cassava bacterial blight symptoms caused by Xanthomonas axonopodis pv. Manihotis and rated on a scale from 1 (= no symptom) to 5 (= extremely severe),,Dixon et al 2010 Fukuda et al 2010,CO_334:0100449,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000177,cassava bacterial blight severity 9-month evaluation,"CBBSev_VisScg_1to5_T9m, cbb9s",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000031,Cassava bacterial blight severity,Biotic stress,Severity of bacterial blight disease caused by Xanthomonas axonopodis pv. Manihotis,Cassava bacterial blight severity - Cassavabase,CBBSev,,,Severity,Recommended,,CO_334:0010244,Visual Observation:cassava bacterial blight severity 9-month evalution_method,Estimation,The trait is scored at seven to nine months after planting as severity of cassava bacterial blight symptoms caused by Xanthomonas axonopodis pv. Manihotis and rated on a scale from 1 (= no symptom) to 5 (= extremely severe),,Dixon et al 2010 Fukuda et al 2010,CO_334:0100450,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000178,cassava bacterial blight incidence 3-month evaluation,"cbb3i, CBBInc_Comp_r_T3m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000037,Cassava bacterial blight incidence,Biotic stress,Incidence of the cassava bacterial blight,,CBBInc,,,Incidence,Recommended,,CO_334:0010247,Counting:cassava bacterial blight incidence 3-month evalution_method,Computation,A ratio of infected plants with cassava bacterial blight to total plant stands scored at two to three months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100453,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000179,cassava bacterial blight incidence 6-month evaluation,"cbb6i, CBBInc_Comp_r_T6m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000037,Cassava bacterial blight incidence,Biotic stress,Incidence of the cassava bacterial blight,,CBBInc,,,Incidence,Recommended,,CO_334:0010248,Counting:cassava bacterial blight incidence 6-month evalution_method,Computation,A ratio of infected plants with cassava bacterial blight to total plant stands scored at four to six months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100454,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000180,cassava bacterial blight incidence 9-month evaluation,"CBBInc_Comp_r_T9m, cbb9i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000037,Cassava bacterial blight incidence,Biotic stress,Incidence of the cassava bacterial blight,,CBBInc,,,Incidence,Recommended,,CO_334:0010249,Counting:cassava bacterial blight incidence 9-month evalution_method,Computation,A ratio of infected plants with cassava bacterial blight to total plant stands scored at seven to nine months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100455,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000181,cassava anthractnose disease incidence in 6-month,"CADisInc_Comp_r_T6m, cad6i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000038,Cassava anthracnose disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava anthracnose disease,,cadi,,,Incidence,Recommended,,CO_334:0010258,Counting:cassava anthractnose disease incidence in 6-months_method,Computation,A ratio of the number of plants showing sysmptoms of cassava anthracnose disease to total plant stands at four to six months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100464,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000182,cassava anthractnose disease incidence in 9-month,"cad9i, CADisInc_Comp_r_T9m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000038,Cassava anthracnose disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava anthracnose disease,,cadi,,,Incidence,Recommended,,CO_334:0010259,Counting:cassava anthractnose disease incidence in 9-months_method,Computation,A ratio of the number of plants showing sysmptoms of cassava anthracnose disease to total plant stands at seven to nine months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100465,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000183,cassava anthractnose disease incidence in12-month,"CADisInc_Comp_r_T12m, cad12i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000038,Cassava anthracnose disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava anthracnose disease,,cadi,,,Incidence,Recommended,,CO_334:0010260,Counting:cassava anthractnose disease incidence in 12-months_method,Computation,A ratio of the number of plants showing sysmptoms of cassava anthracnose disease to total plant stands at ten to twelve months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100466,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000184,cassava anthractnose disease severity in 6-month,"CADisSev_VisScg_1to5_T6m, cad6s",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000032,Cassava anthracnose disease severity,Biotic stress,Severity of the Cassava anthracnose disease caused by Colletotrichum gloeosporioides f. sp.,Cassava anthracnose disease severity - Cassavabase,CADSev,,,Severity,Recommended,,CO_334:0010253,Visual Observation:cassava anthractnose disease severity in 6-months_method,Estimation,Cassava anthracnose stem lesion severity is scored at different times after planting to coincide with typically high symptom expression. Symptoms are rated on a scale from 1 (= no symptoms) to 5 (= extremely severe stem lesions and dieback of stem),,Dixon et al 2010 Fukuda et al 2010,CO_334:0100459,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000185,cassava anthractnose disease severity in 9-month,"CADisSev_VisScg_1to5_T9m, cad9s",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000032,Cassava anthracnose disease severity,Biotic stress,Severity of the Cassava anthracnose disease caused by Colletotrichum gloeosporioides f. sp.,Cassava anthracnose disease severity - Cassavabase,CADSev,,,Severity,Recommended,,CO_334:0010254,Visual Observation:cassava anthractnose disease severity in 9-months_method,Estimation,Cassava anthracnose stem lesion severity is scored at different times after planting to coincide with typically high symptom expression. Symptoms are rated on a scale from 1 (= no symptoms) to 5 (= extremely severe stem lesions and dieback of stem),,Dixon et al 2010 Fukuda et al 2010,CO_334:0100460,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000186,cassava anthractnose disease severity in12-month,"cad12s, CADisSev_VisScg_1to5_T12m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000032,Cassava anthracnose disease severity,Biotic stress,Severity of the Cassava anthracnose disease caused by Colletotrichum gloeosporioides f. sp.,Cassava anthracnose disease severity - Cassavabase,CADSev,,,Severity,Recommended,,CO_334:0010255,Visual Observation:cassava anthractnose disease severity in 12-months_method,Estimation,Cassava anthracnose stem lesion severity is scored at different times after planting to coincide with typically high symptom expression. Symptoms are rated on a scale from 1 (= no symptoms) to 5 (= extremely severe stem lesions and dieback of stem),,Dixon et al 2010 Fukuda et al 2010,CO_334:0100461,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000187,cassava green mite incidence first evaluation,"cgm1i, CGMInc_Comp_r",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000122,Cassava green mite incidence,Biotic stress,Proportion of plants affected by cassava green mite,,cgmi,,,Incidence,Recommended,,CO_334:0010262,Counting:cassava green mite incidence first evaluation_method,Computation,A ratio of the number of plants showing cassava green might symtoms to total plant stands at the peak of the dry season,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100468,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000188,cassava green mite incidence second evaluation,"CGMInc_Comp_r, cgm2i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000122,Cassava green mite incidence,Biotic stress,Proportion of plants affected by cassava green mite,,cgmi,,,Incidence,Recommended,,CO_334:0010263,Counting:cassava green mite incidence second evaluation_method,Computation,A ratio of the number of plants showing cassava green might symtoms to total plant stands at the peak of the dry season,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100469,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000189,cassava green mite severity first evaluation,"CGMsev_VisScg_1to5, cgm1",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000033,Cassava green mite severity,Biotic stress,Severity of the damage caused by cassava green mite,Cassava green mite severity - Cassavabase,CGMSev,,,Severity,Recommended,,CO_334:0010265,Visual Observation:cassava green mite severity first evaluation_method,Estimation,"Visual rating of damage caused by cassava green mite,Mononychellus tanajoa. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased), evaluated at the early period of the peak of dry season",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100471,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000190,cassava green mite severity second evaluation,"cgm2, CGMsev_VisScg_1to5",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000033,Cassava green mite severity,Biotic stress,Severity of the damage caused by cassava green mite,Cassava green mite severity - Cassavabase,CGMSev,,,Severity,Recommended,,CO_334:0010266,Visual Observation:cassava green mite severity second evaluation_method,Estimation,"Visual rating of damage caused by cassava green mite,Mononychellus tanajoa. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased), evaluated at the early period of the peak of dry season",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100472,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000191,cassava mosaic disease severity 1-month evaluation,"cmd1s, CMDisSev_VisScg_1to5_T1m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000035,Cassava mosaic disease severity,Biotic stress,"Severity of the symptoms caused by the cassava mosaic virus, in the family Geminiviridae and genus Begomovirus",Cassava mosaic disease severity - Cassavabase,CMDSev,,,Severity,Recommended,,CO_334:0010230,Visual Observation:cassava mosaic disease severity 1-month evaluation_method,Estimation,"Symptoms of infection by cassava mosaic virus is scored between one to six weeks after planting. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased)",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100436,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000192,cassava mosaic disease severity 3-month evaluation,"cmd3s, CMDisSev_VisScg_1to5_T3m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000035,Cassava mosaic disease severity,Biotic stress,"Severity of the symptoms caused by the cassava mosaic virus, in the family Geminiviridae and genus Begomovirus",Cassava mosaic disease severity - Cassavabase,CMDSev,,,Severity,Recommended,,CO_334:0010231,Visual Observation:cassava mosaic disease severity 3-month evaluation_method,Estimation,"Symptoms of infection by cassava mosaic virus is scored between two and three months after planting. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased)",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100437,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000193,cassava mosaic disease severity 9-month evaluation,"cmd9s, CMDisSev_VisScg_1to5_T9m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000035,Cassava mosaic disease severity,Biotic stress,"Severity of the symptoms caused by the cassava mosaic virus, in the family Geminiviridae and genus Begomovirus",Cassava mosaic disease severity - Cassavabase,CMDSev,,,Severity,Recommended,,CO_334:0010233,Visual Observation:cassava mosaic disease severity 9-month evaluation_method,Estimation,"Symptoms of infection by cassava mosaic virus is scored between seven and nine months after planting. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased)",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100439,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000194,cassava mosaic disease severity 6-month evaluation,"cmd6s, CMDisSev_VisScg_1to5_T6m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000035,Cassava mosaic disease severity,Biotic stress,"Severity of the symptoms caused by the cassava mosaic virus, in the family Geminiviridae and genus Begomovirus",Cassava mosaic disease severity - Cassavabase,CMDSev,,,Severity,Recommended,,CO_334:0010232,Visual Observation:cassava mosaic disease severity 6-month evaluation_method,Estimation,"Symptoms of infection by cassava mosaic virus is scored between four and six months after planting. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased)",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100438,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000195,cassava mosaic disease incidence 1-month evaluation,"CMDisInc_Comp_r_T1m, cmd1i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000039,Cassava mosaic disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava mosaic disease,,cmdi,,,Incidence,Recommended,,CO_334:0010236,Counting:cassava mosaic disease incidence 1-month evaluation_method,Computation,The ratio of plants showing symptoms of cassava mosaic disease as a proportion of the total plant stands scored at one to six weeks after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100442,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000196,cassava mosaic disease incidence 3-month evaluation,"CMDisInc_Comp_r_T3m, cmd3i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000039,Cassava mosaic disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava mosaic disease,,cmdi,,,Incidence,Recommended,,CO_334:0010237,Counting:cassava mosaic disease incidence 3-month evaluation_method,Computation,The ratio of plants showing symptoms of cassava mosaic disease as a proportion of the total plant stands scored at two to three months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100443,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000197,cassava mosaic disease incidence 9-month evaluation,"CMDisInc_Comp_r_T9m, cmd9i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000039,Cassava mosaic disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava mosaic disease,,cmdi,,,Incidence,Recommended,,CO_334:0010239,Counting:cassava mosaic disease incidence 9-month evaluation_method,Computation,The ratio of plants showing symptoms of cassava mosaic disease as a proportion of the total plant stands scored at seven to nine months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100445,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000198,cassava mosaic disease incidence 6-month evaluation,"cmd6i, CMDisInc_Comp_r_T6m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000039,Cassava mosaic disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava mosaic disease,,cmdi,,,Incidence,Recommended,,CO_334:0010238,Counting:cassava mosaic disease incidence 6-month evaluation_method,Computation,The ratio of plants showing symptoms of cassava mosaic disease as a proportion of the total plant stands scored at four to six months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100444,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000199,cassava mosaic disease severity 12-month evaluation,"cmd12s, CMDisSev_VisScg_1to5_T12m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000035,Cassava mosaic disease severity,Biotic stress,"Severity of the symptoms caused by the cassava mosaic virus, in the family Geminiviridae and genus Begomovirus",Cassava mosaic disease severity - Cassavabase,CMDSev,,,Severity,Recommended,,CO_334:0010234,Visual Observation:cassava mosaic disease severity 12-month evaluation_method,Estimation,"Symptoms of infection by cassava mosaic virus is scored between ten and twelve months after planting. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased)",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100440,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000200,cassava mosaic disease incidence 12-month evaluation,"cmd12i, CMDisInc_Comp_r_T12m",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000039,Cassava mosaic disease incidence,Biotic stress,Proportion of plants within a plot showing symptoms of cassava mosaic disease,,cmdi,,,Incidence,Recommended,,CO_334:0010240,Counting:cassava mosaic disease incidence 12-month evaluation_method,Computation,The ratio of plants showing symptoms of cassava mosaic disease as a proportion of the total plant stands scored at ten to twelve months after planting,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100446,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000201,cassava brown streak disease root severity 12-month evaluation,"CBSDisRtSev_Scg_1to5, cbsdr12s",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000090,Cassava brown streak disease root severity,Biotic stress,Cassava brown streak disease root symptoms severity,Cassava brown streak disease root severity - Cassavabase,CBSDLfSev,,,Severity,Recommended,,CO_334:0010280,Visual Observation:cassava brown streak disease root severity 12-month evaluation_method,Estimation,"Visual rating of root symptoms caused by cassava brown streak virus at twelve months after planting, in the family of Potyviridae and genus Ipomovirus. Symptoms rated from 1=(clean,no infection) to 5=(extremely severe, severely diseased)",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100486,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
,CO_334:0000202,cassava brown streak disease root incidence 12-month evaluation,"CBSDisRtInc_Comp_r, cbsdr12i",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000089,Cassava brown streak disease root incidence,Biotic stress,Proportion of plants within a plot showing root symptoms of cassava brown streak disease,,cbsdr12i,,,Incidence,Standard Cassavabase,,CO_334:0010282,Counting:cassava brown streak disease root incidence 12-month evaluation_method,Computation,A ratio of the number of plants showing root symptoms from cassava brown streak disease as a proportion of total plant stands,,Dixon et al 2010 Fukuda et al 2010,CO_334:0100488,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0000203,cassava brown streak disease leaf severity 1-month evaluation,"CBSDisLfSev_Scg_1to5_T1m, cbsdl1s",Breeding trials,default,Standard Cassavabase,,IITA,Peter Kulakow Coordinator,,EN,Cassava,CO_334:0000036,Cassava brown streak disease leaf severity,Biotic stress,Severity of the symptoms on leaf caused by cassava brown streak virus in the family of Potyviridae and genus Ipomovirus,Cassava brown streak disease leaf severity - Cassavabase,CBSDRtSev,,,Severity,Recommended,,CO_334:0010270,Visual Observation:cassava brown streak disease leaf severity 1-month evaluation_method,Estimation,"Severity on leaf symptoms caused by cassava brown streak virus, in the family Potyviridae and genus Ipomovirus and rated on a scale from 1 (= no symptom) to 5 (= extremely severe)",,Dixon et al 2010 Fukuda et al 2010,CO_334:0100476,5 pt scale,Ordinal,,,,,1 = No symptom,2 = Mild,3 = Severe,4 = Very severe,5 = Extremely severe,,,,,
